,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
26667,Turkey,Potatoes,1995,237707,593.0,27328.0,12.06
26668,Turkey,Potatoes,1995,237707,593.0,27328.0,14.14
26669,Turkey,Potatoes,1995,237707,593.0,27328.0,17.64
26670,Turkey,Potatoes,1996,235756,593.0,30286.0,19.47
26671,Turkey,Potatoes,1996,235756,593.0,30286.0,11.29
26672,Turkey,Potatoes,1996,235756,593.0,30286.0,11.92
26673,Turkey,Potatoes,1996,235756,593.0,30286.0,13.77
26674,Turkey,Potatoes,1996,235756,593.0,30286.0,17.49
26675,Turkey,Potatoes,1997,241821,593.0,34431.0,18.65
26676,Turkey,Potatoes,1997,241821,593.0,34431.0,10.13
26677,Turkey,Potatoes,1997,241821,593.0,34431.0,11.34
26678,Turkey,Potatoes,1997,241821,593.0,34431.0,13.16
26679,Turkey,Potatoes,1997,241821,593.0,34431.0,17.2
26680,Turkey,Potatoes,1998,258890,593.0,30162.0,19.92
26681,Turkey,Potatoes,1998,258890,593.0,30162.0,11.72
26682,Turkey,Potatoes,1998,258890,593.0,30162.0,12.56
26683,Turkey,Potatoes,1998,258890,593.0,30162.0,14.48
26684,Turkey,Potatoes,1998,258890,593.0,30162.0,18.08
26685,Turkey,Potatoes,1999,272975,593.0,33089.0,20.02
26686,Turkey,Potatoes,1999,272975,593.0,33089.0,11.69
26687,Turkey,Potatoes,1999,272975,593.0,33089.0,13.02
26688,Turkey,Potatoes,1999,272975,593.0,33089.0,15.0
26689,Turkey,Potatoes,1999,272975,593.0,33089.0,18.74
26690,Turkey,Potatoes,2000,263762,593.0,33471.0,19.33
26691,Turkey,Potatoes,2000,263762,593.0,33471.0,10.39
26692,Turkey,Potatoes,2000,263762,593.0,33471.0,12.03
26693,Turkey,Potatoes,2000,263762,593.0,33471.0,14.29
26694,Turkey,Potatoes,2000,263762,593.0,33471.0,17.97
26695,Turkey,Potatoes,2001,250409,593.0,25539.0,20.09
26696,Turkey,Potatoes,2001,250409,593.0,25539.0,12.32
26697,Turkey,Potatoes,2001,250409,593.0,25539.0,13.16
26698,Turkey,Potatoes,2001,250409,593.0,25539.0,15.11
26699,Turkey,Potatoes,2001,250409,593.0,25539.0,18.63
26700,Turkey,Potatoes,2002,262966,593.0,27915.0,19.54
26701,Turkey,Potatoes,2002,262966,593.0,27915.0,10.81
26702,Turkey,Potatoes,2002,262966,593.0,27915.0,12.24
26703,Turkey,Potatoes,2002,262966,593.0,27915.0,14.51
26704,Turkey,Potatoes,2002,262966,593.0,27915.0,18.18
26705,Turkey,Potatoes,2004,268306,593.0,28831.0,19.48
26706,Turkey,Potatoes,2004,268306,593.0,28831.0,10.99
26707,Turkey,Potatoes,2004,268306,593.0,28831.0,12.26
26708,Turkey,Potatoes,2004,268306,593.0,28831.0,14.23
26709,Turkey,Potatoes,2004,268306,593.0,28831.0,17.97
26710,Turkey,Potatoes,2005,266540,593.0,40332.0,19.44
26711,Turkey,Potatoes,2005,266540,593.0,40332.0,11.24
26712,Turkey,Potatoes,2005,266540,593.0,40332.0,12.2
26713,Turkey,Potatoes,2005,266540,593.0,40332.0,14.23
26714,Turkey,Potatoes,2005,266540,593.0,40332.0,17.78
26715,Turkey,Potatoes,2006,276077,593.0,27421.0,19.44
26716,Turkey,Potatoes,2006,276077,593.0,27421.0,11.12
26717,Turkey,Potatoes,2006,276077,593.0,27421.0,11.96
26718,Turkey,Potatoes,2006,276077,593.0,27421.0,14.11
26719,Turkey,Potatoes,2006,276077,593.0,27421.0,17.71
26720,Turkey,Potatoes,2007,276422,593.0,48715.51,19.82
26721,Turkey,Potatoes,2007,276422,593.0,48715.51,11.87
26722,Turkey,Potatoes,2007,276422,593.0,48715.51,12.91
26723,Turkey,Potatoes,2007,276422,593.0,48715.51,14.98
26724,Turkey,Potatoes,2007,276422,593.0,48715.51,18.6
26725,Turkey,Potatoes,2008,282947,593.0,37640.2,19.92
26726,Turkey,Potatoes,2008,282947,593.0,37640.2,11.33
26727,Turkey,Potatoes,2008,282947,593.0,37640.2,12.7
26728,Turkey,Potatoes,2008,282947,593.0,37640.2,14.91
26729,Turkey,Potatoes,2008,282947,593.0,37640.2,18.47
26730,Turkey,Potatoes,2009,305986,593.0,37651.15,19.94
26731,Turkey,Potatoes,2009,305986,593.0,37651.15,11.63
26732,Turkey,Potatoes,2009,305986,593.0,37651.15,12.75
26733,Turkey,Potatoes,2009,305986,593.0,37651.15,14.95
26734,Turkey,Potatoes,2009,305986,593.0,37651.15,18.41
26735,Turkey,Potatoes,2010,323303,593.0,38554.69,21.02
26736,Turkey,Potatoes,2010,323303,593.0,38554.69,13.27
26737,Turkey,Potatoes,2010,323303,593.0,38554.69,13.8
26738,Turkey,Potatoes,2010,323303,593.0,38554.69,15.6
26739,Turkey,Potatoes,2010,323303,593.0,38554.69,19.27
26740,Turkey,Potatoes,2011,324041,593.0,39534.43,19.36
26741,Turkey,Potatoes,2011,324041,593.0,39534.43,10.39
26742,Turkey,Potatoes,2011,324041,593.0,39534.43,11.6
26743,Turkey,Potatoes,2011,324041,593.0,39534.43,13.65
26744,Turkey,Potatoes,2011,324041,593.0,39534.43,17.6
26745,Turkey,Potatoes,2012,280384,593.0,42610.59,19.92
26746,Turkey,Potatoes,2012,280384,593.0,42610.59,11.45
26747,Turkey,Potatoes,2012,280384,593.0,42610.59,12.71
26748,Turkey,Potatoes,2012,280384,593.0,42610.59,14.97
26749,Turkey,Potatoes,2012,280384,593.0,42610.59,18.54
26750,Turkey,Potatoes,2013,315329,593.0,39440.0,20.22
26751,Turkey,Potatoes,2013,315329,593.0,39440.0,13.27
26752,Turkey,Potatoes,2013,315329,593.0,39440.0,14.07
26753,Turkey,Potatoes,2013,315329,593.0,39440.0,16.02
26754,Turkey,Potatoes,2013,315329,593.0,39440.0,19.21
26755,Turkey,"Rice, paddy",1990,49625,593.0,29918.0,19.22
26756,Turkey,"Rice, paddy",1990,49625,593.0,29918.0,10.51
26757,Turkey,"Rice, paddy",1990,49625,593.0,29918.0,11.91
26758,Turkey,"Rice, paddy",1990,49625,593.0,29918.0,14.01
26759,Turkey,"Rice, paddy",1990,49625,593.0,29918.0,17.94
26760,Turkey,"Rice, paddy",1991,49505,593.0,24343.0,18.94
26761,Turkey,"Rice, paddy",1991,49505,593.0,24343.0,10.37
26762,Turkey,"Rice, paddy",1991,49505,593.0,24343.0,11.2
26763,Turkey,"Rice, paddy",1991,49505,593.0,24343.0,13.21
26764,Turkey,"Rice, paddy",1991,49505,593.0,24343.0,17.04
26765,Turkey,"Rice, paddy",1992,50026,593.0,27110.0,17.68
26766,Turkey,"Rice, paddy",1992,50026,593.0,27110.0,9.06
26767,Turkey,"Rice, paddy",1992,50026,593.0,27110.0,10.77
26768,Turkey,"Rice, paddy",1992,50026,593.0,27110.0,13.01
26769,Turkey,"Rice, paddy",1992,50026,593.0,27110.0,16.91
26770,Turkey,"Rice, paddy",1993,50176,593.0,28042.0,18.82
26771,Turkey,"Rice, paddy",1993,50176,593.0,28042.0,9.96
26772,Turkey,"Rice, paddy",1993,50176,593.0,28042.0,11.45
26773,Turkey,"Rice, paddy",1993,50176,593.0,28042.0,13.32
26774,Turkey,"Rice, paddy",1993,50176,593.0,28042.0,17.39
26775,Turkey,"Rice, paddy",1994,50554,593.0,24219.0,19.76
26776,Turkey,"Rice, paddy",1994,50554,593.0,24219.0,11.7
26777,Turkey,"Rice, paddy",1994,50554,593.0,24219.0,12.83
26778,Turkey,"Rice, paddy",1994,50554,593.0,24219.0,14.88
26779,Turkey,"Rice, paddy",1994,50554,593.0,24219.0,18.35
26780,Turkey,"Rice, paddy",1995,50045,593.0,27328.0,19.15
26781,Turkey,"Rice, paddy",1995,50045,593.0,27328.0,10.93
26782,Turkey,"Rice, paddy",1995,50045,593.0,27328.0,12.06
26783,Turkey,"Rice, paddy",1995,50045,593.0,27328.0,14.14
26784,Turkey,"Rice, paddy",1995,50045,593.0,27328.0,17.64
26785,Turkey,"Rice, paddy",1996,51114,593.0,30286.0,19.47
26786,Turkey,"Rice, paddy",1996,51114,593.0,30286.0,11.29
26787,Turkey,"Rice, paddy",1996,51114,593.0,30286.0,11.92
26788,Turkey,"Rice, paddy",1996,51114,593.0,30286.0,13.77
26789,Turkey,"Rice, paddy",1996,51114,593.0,30286.0,17.49
26790,Turkey,"Rice, paddy",1997,50005,593.0,34431.0,18.65
26791,Turkey,"Rice, paddy",1997,50005,593.0,34431.0,10.13
26792,Turkey,"Rice, paddy",1997,50005,593.0,34431.0,11.34
26793,Turkey,"Rice, paddy",1997,50005,593.0,34431.0,13.16
26794,Turkey,"Rice, paddy",1997,50005,593.0,34431.0,17.2
26795,Turkey,"Rice, paddy",1998,52601,593.0,30162.0,19.92
26796,Turkey,"Rice, paddy",1998,52601,593.0,30162.0,11.72
26797,Turkey,"Rice, paddy",1998,52601,593.0,30162.0,12.56
26798,Turkey,"Rice, paddy",1998,52601,593.0,30162.0,14.48
26799,Turkey,"Rice, paddy",1998,52601,593.0,30162.0,18.08
26800,Turkey,"Rice, paddy",1999,52321,593.0,33089.0,20.02
26801,Turkey,"Rice, paddy",1999,52321,593.0,33089.0,11.69
26802,Turkey,"Rice, paddy",1999,52321,593.0,33089.0,13.02
26803,Turkey,"Rice, paddy",1999,52321,593.0,33089.0,15.0
26804,Turkey,"Rice, paddy",1999,52321,593.0,33089.0,18.74
26805,Turkey,"Rice, paddy",2000,60492,593.0,33471.0,19.33
26806,Turkey,"Rice, paddy",2000,60492,593.0,33471.0,10.39
26807,Turkey,"Rice, paddy",2000,60492,593.0,33471.0,12.03
26808,Turkey,"Rice, paddy",2000,60492,593.0,33471.0,14.29
26809,Turkey,"Rice, paddy",2000,60492,593.0,33471.0,17.97
26810,Turkey,"Rice, paddy",2001,61017,593.0,25539.0,20.09
26811,Turkey,"Rice, paddy",2001,61017,593.0,25539.0,12.32
26812,Turkey,"Rice, paddy",2001,61017,593.0,25539.0,13.16
26813,Turkey,"Rice, paddy",2001,61017,593.0,25539.0,15.11
26814,Turkey,"Rice, paddy",2001,61017,593.0,25539.0,18.63
26815,Turkey,"Rice, paddy",2002,60192,593.0,27915.0,19.54
26816,Turkey,"Rice, paddy",2002,60192,593.0,27915.0,10.81
26817,Turkey,"Rice, paddy",2002,60192,593.0,27915.0,12.24
26818,Turkey,"Rice, paddy",2002,60192,593.0,27915.0,14.51
26819,Turkey,"Rice, paddy",2002,60192,593.0,27915.0,18.18
26820,Turkey,"Rice, paddy",2004,70010,593.0,28831.0,19.48
26821,Turkey,"Rice, paddy",2004,70010,593.0,28831.0,10.99
26822,Turkey,"Rice, paddy",2004,70010,593.0,28831.0,12.26
26823,Turkey,"Rice, paddy",2004,70010,593.0,28831.0,14.23
26824,Turkey,"Rice, paddy",2004,70010,593.0,28831.0,17.97
26825,Turkey,"Rice, paddy",2005,70664,593.0,40332.0,19.44
26826,Turkey,"Rice, paddy",2005,70664,593.0,40332.0,11.24
26827,Turkey,"Rice, paddy",2005,70664,593.0,40332.0,12.2
26828,Turkey,"Rice, paddy",2005,70664,593.0,40332.0,14.23
26829,Turkey,"Rice, paddy",2005,70664,593.0,40332.0,17.78
26830,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,19.44
26831,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,11.12
26832,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,11.96
26833,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,14.11
26834,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,17.71
26835,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,19.82
26836,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,11.87
26837,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,12.91
26838,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,14.98
26839,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,18.6
26840,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,19.92
26841,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,11.33
26842,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,12.7
26843,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,14.91
26844,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,18.47
26845,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,19.94
26846,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,11.63
26847,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,12.75
26848,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,14.95
26849,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,18.41
26850,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,21.02
26851,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,13.27
26852,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,13.8
26853,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,15.6
26854,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,19.27
26855,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,19.36
26856,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,10.39
26857,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,11.6
26858,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,13.65
26859,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,17.6
26860,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,19.92
26861,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,11.45
26862,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,12.71
26863,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,14.97
26864,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,18.54
26865,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,20.22
26866,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,13.27
26867,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,14.07
26868,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,16.02
26869,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,19.21
26870,Turkey,Sorghum,2004,23333,593.0,28831.0,19.48
26871,Turkey,Sorghum,2004,23333,593.0,28831.0,10.99
26872,Turkey,Sorghum,2004,23333,593.0,28831.0,12.26
26873,Turkey,Sorghum,2004,23333,593.0,28831.0,14.23
26874,Turkey,Sorghum,2004,23333,593.0,28831.0,17.97
26875,Turkey,Sorghum,2005,23256,593.0,40332.0,19.44
26876,Turkey,Sorghum,2005,23256,593.0,40332.0,11.24
26877,Turkey,Sorghum,2005,23256,593.0,40332.0,12.2
26878,Turkey,Sorghum,2005,23256,593.0,40332.0,14.23
26879,Turkey,Sorghum,2005,23256,593.0,40332.0,17.78
26880,Turkey,Sorghum,2006,26023,593.0,27421.0,19.44
26881,Turkey,Sorghum,2006,26023,593.0,27421.0,11.12
26882,Turkey,Sorghum,2006,26023,593.0,27421.0,11.96
26883,Turkey,Sorghum,2006,26023,593.0,27421.0,14.11
26884,Turkey,Sorghum,2006,26023,593.0,27421.0,17.71
26885,Turkey,Sorghum,2007,32222,593.0,48715.51,19.82
26886,Turkey,Sorghum,2007,32222,593.0,48715.51,11.87
26887,Turkey,Sorghum,2007,32222,593.0,48715.51,12.91
26888,Turkey,Sorghum,2007,32222,593.0,48715.51,14.98
26889,Turkey,Sorghum,2007,32222,593.0,48715.51,18.6
26890,Turkey,Sorghum,2008,30811,593.0,37640.2,19.92
26891,Turkey,Sorghum,2008,30811,593.0,37640.2,11.33
26892,Turkey,Sorghum,2008,30811,593.0,37640.2,12.7
26893,Turkey,Sorghum,2008,30811,593.0,37640.2,14.91
26894,Turkey,Sorghum,2008,30811,593.0,37640.2,18.47
26895,Turkey,Sorghum,2009,51316,593.0,37651.15,19.94
26896,Turkey,Sorghum,2009,51316,593.0,37651.15,11.63
26897,Turkey,Sorghum,2009,51316,593.0,37651.15,12.75
26898,Turkey,Sorghum,2009,51316,593.0,37651.15,14.95
26899,Turkey,Sorghum,2009,51316,593.0,37651.15,18.41
26900,Turkey,Sorghum,2010,70968,593.0,38554.69,21.02
26901,Turkey,Sorghum,2010,70968,593.0,38554.69,13.27
26902,Turkey,Sorghum,2010,70968,593.0,38554.69,13.8
26903,Turkey,Sorghum,2010,70968,593.0,38554.69,15.6
26904,Turkey,Sorghum,2010,70968,593.0,38554.69,19.27
26905,Turkey,Sorghum,2011,69231,593.0,39534.43,19.36
26906,Turkey,Sorghum,2011,69231,593.0,39534.43,10.39
26907,Turkey,Sorghum,2011,69231,593.0,39534.43,11.6
26908,Turkey,Sorghum,2011,69231,593.0,39534.43,13.65
26909,Turkey,Sorghum,2011,69231,593.0,39534.43,17.6
26910,Turkey,Sorghum,2012,76000,593.0,42610.59,19.92
26911,Turkey,Sorghum,2012,76000,593.0,42610.59,11.45
26912,Turkey,Sorghum,2012,76000,593.0,42610.59,12.71
26913,Turkey,Sorghum,2012,76000,593.0,42610.59,14.97
26914,Turkey,Sorghum,2012,76000,593.0,42610.59,18.54
26915,Turkey,Sorghum,2013,26544,593.0,39440.0,20.22
26916,Turkey,Sorghum,2013,26544,593.0,39440.0,13.27
26917,Turkey,Sorghum,2013,26544,593.0,39440.0,14.07
26918,Turkey,Sorghum,2013,26544,593.0,39440.0,16.02
26919,Turkey,Sorghum,2013,26544,593.0,39440.0,19.21
26920,Turkey,Soybeans,1990,21892,593.0,29918.0,19.22
26921,Turkey,Soybeans,1990,21892,593.0,29918.0,10.51
26922,Turkey,Soybeans,1990,21892,593.0,29918.0,11.91
26923,Turkey,Soybeans,1990,21892,593.0,29918.0,14.01
26924,Turkey,Soybeans,1990,21892,593.0,29918.0,17.94
26925,Turkey,Soybeans,1991,22222,593.0,24343.0,18.94
26926,Turkey,Soybeans,1991,22222,593.0,24343.0,10.37
26927,Turkey,Soybeans,1991,22222,593.0,24343.0,11.2
26928,Turkey,Soybeans,1991,22222,593.0,24343.0,13.21
26929,Turkey,Soybeans,1991,22222,593.0,24343.0,17.04
26930,Turkey,Soybeans,1992,20652,593.0,27110.0,17.68
26931,Turkey,Soybeans,1992,20652,593.0,27110.0,9.06
26932,Turkey,Soybeans,1992,20652,593.0,27110.0,10.77
26933,Turkey,Soybeans,1992,20652,593.0,27110.0,13.01
26934,Turkey,Soybeans,1992,20652,593.0,27110.0,16.91
26935,Turkey,Soybeans,1993,23551,593.0,28042.0,18.82
26936,Turkey,Soybeans,1993,23551,593.0,28042.0,9.96
26937,Turkey,Soybeans,1993,23551,593.0,28042.0,11.45
26938,Turkey,Soybeans,1993,23551,593.0,28042.0,13.32
26939,Turkey,Soybeans,1993,23551,593.0,28042.0,17.39
26940,Turkey,Soybeans,1994,24138,593.0,24219.0,19.76
26941,Turkey,Soybeans,1994,24138,593.0,24219.0,11.7
26942,Turkey,Soybeans,1994,24138,593.0,24219.0,12.83
26943,Turkey,Soybeans,1994,24138,593.0,24219.0,14.88
26944,Turkey,Soybeans,1994,24138,593.0,24219.0,18.35
26945,Turkey,Soybeans,1995,24194,593.0,27328.0,19.15
26946,Turkey,Soybeans,1995,24194,593.0,27328.0,10.93
26947,Turkey,Soybeans,1995,24194,593.0,27328.0,12.06
26948,Turkey,Soybeans,1995,24194,593.0,27328.0,14.14
26949,Turkey,Soybeans,1995,24194,593.0,27328.0,17.64
26950,Turkey,Soybeans,1996,24390,593.0,30286.0,19.47
26951,Turkey,Soybeans,1996,24390,593.0,30286.0,11.29
26952,Turkey,Soybeans,1996,24390,593.0,30286.0,11.92
26953,Turkey,Soybeans,1996,24390,593.0,30286.0,13.77
26954,Turkey,Soybeans,1996,24390,593.0,30286.0,17.49
26955,Turkey,Soybeans,1997,21053,593.0,34431.0,18.65
26956,Turkey,Soybeans,1997,21053,593.0,34431.0,10.13
26957,Turkey,Soybeans,1997,21053,593.0,34431.0,11.34
26958,Turkey,Soybeans,1997,21053,593.0,34431.0,13.16
26959,Turkey,Soybeans,1997,21053,593.0,34431.0,17.2
26960,Turkey,Soybeans,1998,26087,593.0,30162.0,19.92
26961,Turkey,Soybeans,1998,26087,593.0,30162.0,11.72
26962,Turkey,Soybeans,1998,26087,593.0,30162.0,12.56
26963,Turkey,Soybeans,1998,26087,593.0,30162.0,14.48
26964,Turkey,Soybeans,1998,26087,593.0,30162.0,18.08
26965,Turkey,Soybeans,1999,27500,593.0,33089.0,20.02
26966,Turkey,Soybeans,1999,27500,593.0,33089.0,11.69
26967,Turkey,Soybeans,1999,27500,593.0,33089.0,13.02
26968,Turkey,Soybeans,1999,27500,593.0,33089.0,15.0
26969,Turkey,Soybeans,1999,27500,593.0,33089.0,18.74
26970,Turkey,Soybeans,2000,29667,593.0,33471.0,19.33
26971,Turkey,Soybeans,2000,29667,593.0,33471.0,10.39
26972,Turkey,Soybeans,2000,29667,593.0,33471.0,12.03
26973,Turkey,Soybeans,2000,29667,593.0,33471.0,14.29
26974,Turkey,Soybeans,2000,29667,593.0,33471.0,17.97
26975,Turkey,Soybeans,2001,33064,593.0,25539.0,20.09
26976,Turkey,Soybeans,2001,33064,593.0,25539.0,12.32
26977,Turkey,Soybeans,2001,33064,593.0,25539.0,13.16
26978,Turkey,Soybeans,2001,33064,593.0,25539.0,15.11
26979,Turkey,Soybeans,2001,33064,593.0,25539.0,18.63
26980,Turkey,Soybeans,2002,29412,593.0,27915.0,19.54
26981,Turkey,Soybeans,2002,29412,593.0,27915.0,10.81
26982,Turkey,Soybeans,2002,29412,593.0,27915.0,12.24
26983,Turkey,Soybeans,2002,29412,593.0,27915.0,14.51
26984,Turkey,Soybeans,2002,29412,593.0,27915.0,18.18
26985,Turkey,Soybeans,2004,35714,593.0,28831.0,19.48
26986,Turkey,Soybeans,2004,35714,593.0,28831.0,10.99
26987,Turkey,Soybeans,2004,35714,593.0,28831.0,12.26
26988,Turkey,Soybeans,2004,35714,593.0,28831.0,14.23
26989,Turkey,Soybeans,2004,35714,593.0,28831.0,17.97
26990,Turkey,Soybeans,2005,33721,593.0,40332.0,19.44
26991,Turkey,Soybeans,2005,33721,593.0,40332.0,11.24
26992,Turkey,Soybeans,2005,33721,593.0,40332.0,12.2
26993,Turkey,Soybeans,2005,33721,593.0,40332.0,14.23
26994,Turkey,Soybeans,2005,33721,593.0,40332.0,17.78
26995,Turkey,Soybeans,2006,39688,593.0,27421.0,19.44
26996,Turkey,Soybeans,2006,39688,593.0,27421.0,11.12
26997,Turkey,Soybeans,2006,39688,593.0,27421.0,11.96
26998,Turkey,Soybeans,2006,39688,593.0,27421.0,14.11
26999,Turkey,Soybeans,2006,39688,593.0,27421.0,17.71
27000,Turkey,Soybeans,2007,35350,593.0,48715.51,19.82
27001,Turkey,Soybeans,2007,35350,593.0,48715.51,11.87
27002,Turkey,Soybeans,2007,35350,593.0,48715.51,12.91
27003,Turkey,Soybeans,2007,35350,593.0,48715.51,14.98
27004,Turkey,Soybeans,2007,35350,593.0,48715.51,18.6
27005,Turkey,Soybeans,2008,36490,593.0,37640.2,19.92
27006,Turkey,Soybeans,2008,36490,593.0,37640.2,11.33
27007,Turkey,Soybeans,2008,36490,593.0,37640.2,12.7
27008,Turkey,Soybeans,2008,36490,593.0,37640.2,14.91
27009,Turkey,Soybeans,2008,36490,593.0,37640.2,18.47
27010,Turkey,Soybeans,2009,36570,593.0,37651.15,19.94
27011,Turkey,Soybeans,2009,36570,593.0,37651.15,11.63
27012,Turkey,Soybeans,2009,36570,593.0,37651.15,12.75
27013,Turkey,Soybeans,2009,36570,593.0,37651.15,14.95
27014,Turkey,Soybeans,2009,36570,593.0,37651.15,18.41
27015,Turkey,Soybeans,2010,36869,593.0,38554.69,21.02
27016,Turkey,Soybeans,2010,36869,593.0,38554.69,13.27
27017,Turkey,Soybeans,2010,36869,593.0,38554.69,13.8
27018,Turkey,Soybeans,2010,36869,593.0,38554.69,15.6
27019,Turkey,Soybeans,2010,36869,593.0,38554.69,19.27
27020,Turkey,Soybeans,2011,38704,593.0,39534.43,19.36
27021,Turkey,Soybeans,2011,38704,593.0,39534.43,10.39
27022,Turkey,Soybeans,2011,38704,593.0,39534.43,11.6
27023,Turkey,Soybeans,2011,38704,593.0,39534.43,13.65
27024,Turkey,Soybeans,2011,38704,593.0,39534.43,17.6
27025,Turkey,Soybeans,2012,36394,593.0,42610.59,19.92
27026,Turkey,Soybeans,2012,36394,593.0,42610.59,11.45
27027,Turkey,Soybeans,2012,36394,593.0,42610.59,12.71
27028,Turkey,Soybeans,2012,36394,593.0,42610.59,14.97
27029,Turkey,Soybeans,2012,36394,593.0,42610.59,18.54
27030,Turkey,Soybeans,2013,41609,593.0,39440.0,20.22
27031,Turkey,Soybeans,2013,41609,593.0,39440.0,13.27
27032,Turkey,Soybeans,2013,41609,593.0,39440.0,14.07
27033,Turkey,Soybeans,2013,41609,593.0,39440.0,16.02
27034,Turkey,Soybeans,2013,41609,593.0,39440.0,19.21
27035,Turkey,Wheat,1990,21227,593.0,29918.0,19.22
27036,Turkey,Wheat,1990,21227,593.0,29918.0,10.51
27037,Turkey,Wheat,1990,21227,593.0,29918.0,11.91
27038,Turkey,Wheat,1990,21227,593.0,29918.0,14.01
27039,Turkey,Wheat,1990,21227,593.0,29918.0,17.94
27040,Turkey,Wheat,1991,21288,593.0,24343.0,18.94
27041,Turkey,Wheat,1991,21288,593.0,24343.0,10.37
27042,Turkey,Wheat,1991,21288,593.0,24343.0,11.2
27043,Turkey,Wheat,1991,21288,593.0,24343.0,13.21
27044,Turkey,Wheat,1991,21288,593.0,24343.0,17.04
27045,Turkey,Wheat,1992,20405,593.0,27110.0,17.68
27046,Turkey,Wheat,1992,20405,593.0,27110.0,9.06
27047,Turkey,Wheat,1992,20405,593.0,27110.0,10.77
27048,Turkey,Wheat,1992,20405,593.0,27110.0,13.01
27049,Turkey,Wheat,1992,20405,593.0,27110.0,16.91
27050,Turkey,Wheat,1993,21642,593.0,28042.0,18.82
27051,Turkey,Wheat,1993,21642,593.0,28042.0,9.96
27052,Turkey,Wheat,1993,21642,593.0,28042.0,11.45
27053,Turkey,Wheat,1993,21642,593.0,28042.0,13.32
27054,Turkey,Wheat,1993,21642,593.0,28042.0,17.39
27055,Turkey,Wheat,1994,17975,593.0,24219.0,19.76
27056,Turkey,Wheat,1994,17975,593.0,24219.0,11.7
27057,Turkey,Wheat,1994,17975,593.0,24219.0,12.83
27058,Turkey,Wheat,1994,17975,593.0,24219.0,14.88
27059,Turkey,Wheat,1994,17975,593.0,24219.0,18.35
27060,Turkey,Wheat,1995,19315,593.0,27328.0,19.15
27061,Turkey,Wheat,1995,19315,593.0,27328.0,10.93
27062,Turkey,Wheat,1995,19315,593.0,27328.0,12.06
27063,Turkey,Wheat,1995,19315,593.0,27328.0,14.14
27064,Turkey,Wheat,1995,19315,593.0,27328.0,17.64
27065,Turkey,Wheat,1996,19852,593.0,30286.0,19.47
27066,Turkey,Wheat,1996,19852,593.0,30286.0,11.29
27067,Turkey,Wheat,1996,19852,593.0,30286.0,11.92
27068,Turkey,Wheat,1996,19852,593.0,30286.0,13.77
27069,Turkey,Wheat,1996,19852,593.0,30286.0,17.49
27070,Turkey,Wheat,1997,20174,593.0,34431.0,18.65
27071,Turkey,Wheat,1997,20174,593.0,34431.0,10.13
27072,Turkey,Wheat,1997,20174,593.0,34431.0,11.34
27073,Turkey,Wheat,1997,20174,593.0,34431.0,13.16
27074,Turkey,Wheat,1997,20174,593.0,34431.0,17.2
27075,Turkey,Wheat,1998,22564,593.0,30162.0,19.92
27076,Turkey,Wheat,1998,22564,593.0,30162.0,11.72
27077,Turkey,Wheat,1998,22564,593.0,30162.0,12.56
27078,Turkey,Wheat,1998,22564,593.0,30162.0,14.48
27079,Turkey,Wheat,1998,22564,593.0,30162.0,18.08
